Code;track_name;artist(s)_name;artist_count;released_year;released_month;in_spotify_playlists;streams;key;mode;danceability_%;cover_url
366;ELEVEN;IVE;1;2021;12;521;247737946;A;Major;83;https://i.scdn.co/image/ab67616d0000b273da343b21617aac0c57e332bb
367;Peru;Ed Sheeran, Fireboy DML;2;2021;12;2999;261286503;G;Minor;96;Not Found
368;When Iï¿½ï¿½ï¿½m Gone (with Katy ;Katy Perry, Alesso;2;2021;12;3270;226897599;;Major;69;Not Found
369;Cigarettes;Juice WRLD;1;2021;12;975;185408548;D;Major;60;https://i.scdn.co/image/ab67616d0000b2737459992b444de38842b9bee7
370;Mujeriego;Ryan Castro;1;2021;12;1492;231996128;A;Major;76;https://i.scdn.co/image/ab67616d0000b2730193b30d2ad5ecd9ac3f26aa
371;Christmas Tree;V;1;2021;12;509;317622165;F;Major;44;https://i.scdn.co/image/ab67616d0000b2738764ebc69bd91a01cc3948a2
372;SloMo;Chanel;1;2021;12;1211;65719930;C#;Minor;73;https://i.scdn.co/image/ab67616d0000b273e72e1154ce7b6314ba087b0e
373;Murder In My Mind;Kordhell;1;2022;1;2459;448843705;A#;Major;71;https://i.scdn.co/image/ab67616d0000b2731440ffaa43c53d65719e0150
374;Rumble;Skrillex, Flowdan, Fred again..;3;2022;1;2849;78489819;C#;Minor;81;https://i.scdn.co/image/ab67616d0000b273352f154c54727bc8024629bc
375;Sacrifice;The Weeknd;1;2022;1;4440;326792833;G;Major;70;https://i.scdn.co/image/ab67616d0000b2731c7942eac1aece801758fccf
376;Is There Someone Else?;The Weeknd;1;2022;1;2881;391251368;A;Minor;70;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
377;Fingers Crossed;Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith;3;2022;1;2235;349585590;F;Major;60;https://i.scdn.co/image/ab67616d0000b273270a1c7644ec5a23c7d05272
378;Out of Time;The Weeknd;1;2022;1;3711;339659802;;Minor;65;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
379;How Do I Make You Love Me?;The Weeknd;1;2022;1;1915;119238316;G;Minor;80;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
380;Gasoline;The Weeknd;1;2022;1;2297;116903579;F#;Minor;74;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
381;Less Than Zero;The Weeknd;1;2022;1;2800;200660871;;Major;53;https://i.scdn.co/image/ab67616d0000b273b3a6d0134f197bce863369a6
382;Best Friends;The Weeknd;1;2022;1;1292;101114984;E;Minor;49;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
383;I Heard You're Married (feat. Lil Wayne);The Weeknd, Lil Wayne;2;2022;1;1178;91656026;D;Major;75;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
384;Dawn FM;The Weeknd;1;2022;1;811;53933526;A;Minor;27;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
385;Starry Eyes;The Weeknd;1;2022;1;1014;74601456;A;Minor;28;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
386;Donï¿½ï¿½ï¿½t Break My;The Weeknd;1;2022;1;1184;63803529;A#;Major;77;Not Found
387;Entre Nosotros (Remix) [con Nicki Nicole];Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE;4;2022;1;759;236940480;F;Minor;70;Not Found
388;A Tale By Quincy;The Weeknd;1;2022;1;733;41924466;F;Minor;46;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
389;Every Angel is Terrifying;The Weeknd;1;2022;1;715;37307967;;Major;44;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
390;Lï¿½ï¿½ï¿;Stromae;1;2022;1;2035;108809090;D;Minor;56;Not Found
391;pushin P (feat. Young Thug);Young Thug, Future, Gunna;3;2022;1;3517;311395144;C#;Minor;77;Not Found
392;Phantom Regret by Jim;The Weeknd;1;2022;1;768;31959571;A;Minor;46;https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d
393;thought i was playing;21 Savage, Gunna;2;2022;1;807;60680939;C#;Major;68;Not Found
394;Miserable Man;David Kushner;1;2022;1;788;124407432;A#;Major;63;https://i.scdn.co/image/ab67616d0000b273e3884b7043aa68c264faff71
395;The Rumbling (TV Size);SiM;1;2022;1;254;71014967;G#;Major;41;https://i.scdn.co/image/ab67616d0000b2735d2f378be5d973ad504456d7
396;Blessed-Cursed;ENHYPEN;1;2022;1;246;77337771;E;Minor;60;https://i.scdn.co/image/ab67616d0000b2731c1ea5bfa5680ac877acdd55
397;Polaroid Love;ENHYPEN;1;2022;1;461;211372494;G;Minor;74;https://i.scdn.co/image/ab67616d0000b2731c1ea5bfa5680ac877acdd55
398;25k jacket (feat. Lil Baby);Gunna, Lil Baby;2;2022;1;620;54937991;F;Minor;90;https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a
399;Light Switch;Charlie Puth;1;2022;1;4049;500340342;F#;Major;69;https://i.scdn.co/image/ab67616d0000b27335d2e0ed94a934f2cc46fa49
400;Numb Little Bug;Em Beihold;1;2022;1;2026;258714692;G#;Minor;74;https://i.scdn.co/image/ab67616d0000b273dc0353a5801934f9a4bac01d
401;212;Mainstreet, Chefin;2;2022;1;352;143139338;D;Minor;79;Not Found
402;Malvada;Zï¿½ï¿½ Fe;1;2022;1;601;154119539;F;Minor;89;Not Found
403;Mal Feito - Ao Vivo;Marï¿½ï¿½lia Mendonï¿½ï¿½a, Hugo & G;2;2022;1;971;291709698;;Minor;73;Not Found
404;Una Noche en Medellï¿½;Cris Mj;1;2022;1;5415;682475162;A#;Minor;87;https://i.scdn.co/image/ab67616d0000b273be60f176970cdde893632dd8
405;Vampiro;Matuï¿½ï¿½, Wiu, ;3;2022;1;540;187772591;G#;Minor;78;Not Found
406;Where Did You Go?;MNEK, Jax Jones;2;2022;1;4531;300983101;A#;Major;77;Not Found
407;BILLIE EILISH.;Armani White;1;2022;1;2537;277132266;C#;Major;90;https://i.scdn.co/image/ab67616d0000b2734f8799f23432ad98d522f0ec
408;Calm Down;Rï¿½ï;1;2022;2;4013;445763624;B;Major;81;Not Found
409;MAMIII;Karol G, Becky G;2;2022;2;6809;716591492;E;Minor;84;Not Found
410;Stay Alive (Prod. SUGA of BTS);Jung Kook;1;2022;2;590;246376690;D;Minor;51;https://i.scdn.co/image/ab67616d0000b2738916a2bb404bed6755f2bbbd
411;Boyfriend;Dove Cameron;1;2022;2;3766;496311364;G;Minor;35;https://i.scdn.co/image/ab67616d0000b2730397f50cb9dc5393db5d08bc
412;The Joker And The Queen (feat. Taylor Swift);Ed Sheeran, Taylor Swift;2;2022;2;1430;146789379;;Major;53;https://i.scdn.co/image/ab67616d0000b27389aff4625958eac8d16535c7
413;City of Gods;Kanye West, Alicia Keys, Fivio Foreign;3;2022;2;2096;107255472;G#;Minor;47;Not Found
414;Brividi;Mahmood, Blanco;2;2022;2;1175;135079152;G;Major;52;https://i.scdn.co/image/ab67616d0000b273ac4a7d6e5e77c52ba430278b
415;she's all i wanna be;Tate McRae;1;2022;2;2711;343197054;D;Minor;61;https://i.scdn.co/image/ab67616d0000b273f7108342ef45a402af8206b2
416;Bussin;Nicki Minaj, Lil Baby;2;2022;2;847;64714573;B;Major;89;https://i.scdn.co/image/ab67616d0000b2738c10ac7c3a733632833c3d88
417;Worst Day;Future;1;2022;2;910;50746620;C#;Major;65;https://i.scdn.co/image/ab67616d0000b2737e83b7d94b668d9ea94fe7ec
418;Do We Have A Problem?;Nicki Minaj, Lil Baby;2;2022;2;1064;81350745;C#;Minor;84;https://i.scdn.co/image/ab67616d0000b2737df334f26d1e55dfba843463
419;Gospel (with Eminem);Eminem, Dr. Dre;2;2022;2;1040;64787943;C#;Major;92;Not Found
420;"I'm Tired - From ""Euphoria"" An Original HBO Series";Labrinth;1;2022;2;1888;121913181;;Minor;28;Not Found
421;DANï¿½ï¿½A;Mc Pedrinho, Pedro Sampaio;2;2022;2;911;208166039;A;Minor;78;Not Found
422;Nail Tech;Jack Harlow;1;2022;2;2939;193443895;E;Minor;65;https://i.scdn.co/image/ab67616d0000b273ddd85c9c585e663fc5431c2a
423;Chale;Eden Muï¿½ï;1;2022;2;695;299648208;G#;Major;55;Not Found
424;DARARI;Treasure;1;2022;2;328;182978249;;Major;72;https://i.scdn.co/image/ab67616d0000b27328be5dc3cc0bd6f2482c1d56
425;Ya No Somos Ni Seremos;Christian Nodal;1;2022;2;866;319757142;G;Major;59;https://i.scdn.co/image/ab67616d0000b27365006bd1837710248501315c
426;Freaky Deaky;Tyga, Doja Cat;2;2022;2;1729;153240879;D;Minor;80;https://i.scdn.co/image/ab67616d0000b2739d272936b9368c8d7fd2e6ef
427;O.O;NMIXX;1;2022;2;290;135444283;B;Minor;39;https://i.scdn.co/image/ab67616d0000b27386ca91e718866f411c01db5e
428;Fuera del mercado;Danny Ocean;1;2022;2;2499;421365166;G#;Major;45;https://i.scdn.co/image/ab67616d0000b273be462dd5903fb27996331b48
429;"Nobody Like U - From ""Turning Red""";Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill;6;2022;2;918;120847157;A;Minor;91;Not Found
430;ULTRA SOLO;Polima WestCoast, Pailita;2;2022;2;1367;307752576;C#;Major;80;https://i.scdn.co/image/ab67616d0000b27353f35bf4da7e552b28d409dd
431;Pasoori;Shae Gill, Ali Sethi;2;2022;2;349;284249832;B;Minor;71;https://i.scdn.co/image/ab67616d0000b2733f3d35703bdcd917dad51c4f
432;SPACE MAN;Sam Ryder;1;2022;2;1329;54682594;B;Major;47;https://i.scdn.co/image/ab67616d0000b273b406a48f0b5f4485044dd279
433;Belly Dancer;BYOR, Imanbek;2;2022;2;5115;383835984;C#;Major;85;Not Found
434;Ojos Marrones;Lasso;1;2022;2;795;263280370;G#;Minor;81;https://i.scdn.co/image/ab67616d0000b273c6fbbdf9c172f4f68a89198a
435;JGL;Luis R Conriquez, La Adictiva;2;2022;2;782;323455692;G#;Major;70;Not Found
436;As It Was;Harry Styles;1;2022;3;23575;2513188493;F#;Minor;52;https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
437;Calm Down (with Selena Gomez);Rï¿½ï¿½ma, Selena G;2;2022;3;7112;899183384;B;Major;80;Not Found
438;SNAP;Rosa Linn;1;2022;3;3202;726307468;;Major;56;https://i.scdn.co/image/ab67616d0000b2731391b1fdb63da53e5b112224
439;Ferrari;James Hype, Miggy Dela Rosa;2;2022;3;7758;462791599;C#;Minor;84;https://i.scdn.co/image/ab67616d0000b2736cc861b5c9c7cdef61b010b4
440;Sweetest Pie;Dua Lipa, Megan Thee Stallion;2;2022;3;3501;299634472;G;Major;81;Not Found
441;Bam Bam (feat. Ed Sheeran);Camila Cabello, Ed Sheeran;2;2022;3;6111;756907987;G#;Major;76;https://i.scdn.co/image/ab67616d0000b273364ef5f9057092741f667fea
442;Starlight;Dave;1;2022;3;1856;229473310;G;Major;95;https://i.scdn.co/image/ab67616d0000b27320ce6b27651688ee8969cb2e
443;Hati-Hati di Jalan;Tulus;1;2022;3;200;202677468;F#;Major;64;https://i.scdn.co/image/ab67616d0000b273b55d26c578e30129b0a7e86e
444;Plan A;Paulo Londra;1;2022;3;1105;240661097;;Major;58;https://i.scdn.co/image/ab67616d0000b273ccccd9b321e9b4446ae22cc5
445;X ï¿½ï¿½LTIMA;Daddy Yankee, Bad Bunny;2;2022;3;2697;349746291;G;Major;81;Not Found
446;When You're Gone;Shawn Mendes;1;2022;3;2092;255120451;F;Major;60;https://i.scdn.co/image/ab67616d0000b273dad0775943c1a826bfed3117
447;Pantysito;Feid, Alejo, Robi;3;2022;3;2995;273005485;G;Minor;83;Not Found
448;Si Quieren Frontear;De La Ghetto, Duki, Quevedo;3;2022;3;859;178512385;A#;Major;79;Not Found
449;Me Arrepentï¿;Ak4:20, Cris Mj, Pailita;3;2022;3;273;118381354;;Major;86;https://i.scdn.co/image/ab67616d0000b273b0a3a7b69e470141becfdf8d
450;Soy El Unico;Yahritza Y Su Esencia;1;2022;3;226;126443991;E;Minor;71;https://i.scdn.co/image/ab67616d0000b273ab621620bbfb20009cdc855e
451;RUMBATï¿½;Daddy Yankee;1;2022;3;1264;157990698;D#;Minor;69;Not Found
452;sentaDONA (Remix) s2;Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K;4;2022;3;870;176290831;D#;Minor;93;Not Found
453;Fim de Semana no Rio;teto;1;2022;3;315;139193812;C#;Minor;87;https://i.scdn.co/image/ab67616d0000b273acb087ed5213035b71ef7a80
454;MANIAC;Stray Kids;1;2022;3;651;212234990;C#;Major;58;https://i.scdn.co/image/ab67616d0000b2733613e1e0d35867a0814005a9
455;IDGAF (with blackbear);Blackbear, BoyWithUke;2;2022;3;625;197643795;F;Major;78;Not Found
456;Stefania (Kalush Orchestra);KALUSH;1;2022;3;555;53729194;D;Major;83;https://i.scdn.co/image/ab67616d0000b2739e9968776683d0a7099e2930
457;10 Things I Hate About You;Leah Kate;1;2022;3;1301;185550869;G#;Major;54;https://i.scdn.co/image/ab67616d0000b273596a9d381ffda7d97da5d702
458;Crazy What Love Can Do;David Guetta, Ella Henderson, Becky Hill;3;2022;3;5290;286739476;E;Minor;60;https://i.scdn.co/image/ab67616d0000b273ef4ed3c74eb9eac3754b60d2
459;Layla;Schï¿½ï¿½rze, DJ R;2;2022;3;832;130419412;F;Minor;44;Not Found
460;SNAP;Rosa Linn;1;2022;3;1818;711366595;;Major;56;https://i.scdn.co/image/ab67616d0000b2731391b1fdb63da53e5b112224
461;THE SHADE;Rex Orange County;1;2022;3;1189;244928911;F;Major;90;https://i.scdn.co/image/ab67616d0000b2735b656d32ea6b0b9c54c2d2e0
462;Until I Found You (with Em Beihold) - Em Beihold Version;Em Beihold, Stephen Sanchez;2;2022;4;2790;600976848;A#;Major;34;Not Found
463;Primera Cita;Carin Leon;1;2022;4;266;77309611;A#;Major;54;https://i.scdn.co/image/ab67616d0000b273dc0bb68a08c069cf8467f1bd
464;ceilings;Lizzy McAlpine;1;2022;4;3242;293186992;A;Major;51;https://i.scdn.co/image/ab67616d0000b273d370fdc4dbc47778b9b667c3
465;Slut Me Out;NLE Choppa;1;2022;4;816;190490915;F#;Minor;94;https://i.scdn.co/image/ab67616d0000b27349a4f6c9a637e02252a0076d
466;PROVENZA;Karol G;1;2022;4;6587;885093467;C#;Major;87;https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
467;No Se Va;Grupo Frontera;1;2022;4;924;404887295;;Major;59;https://i.scdn.co/image/ab67616d0000b273042b5cc9a1a0a97cfc005ee8
468;Something in the Orange;Zach Bryan;1;2022;4;3282;449701773;G;Major;59;https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
469;LA INOCENTE;Feid, Mora;2;2022;4;2598;477033549;F;Minor;76;Not Found
470;Te Felicito;Shakira, Rauw Alejandro;2;2022;4;4796;606361689;F;Major;70;https://i.scdn.co/image/ab67616d0000b2739a9716c90ceeb1890921e44f
471;WAIT FOR U (feat. Drake & Tems);Drake, Future, Tems;3;2022;4;5491;556585270;C#;Major;46;https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214
472;Evergreen (You Didnï¿½ï¿½ï¿½t Deserve Me A;Omar Apollo;1;2022;4;2499;227918678;A;Major;70;Not Found
473;First Class;Jack Harlow;1;2022;4;8737;694525298;G#;Major;91;https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb
474;In My Head;Lil Tjay;1;2022;4;1185;190981339;C#;Major;68;https://i.scdn.co/image/ab67616d0000b2731e6a9d4ce04b67a455ed6b8c
475;LOVE DIVE;IVE;1;2022;4;753;305771063;C#;Minor;70;https://i.scdn.co/image/ab67616d0000b2739016f58cc49e6473e1207093
476;Chance;Paulo Londra;1;2022;4;225;89566512;C#;Minor;72;https://i.scdn.co/image/ab67616d0000b273cb74f60124f5268784563f0b
477;psychofreak (feat. WILLOW);Camila Cabello, Willow;2;2022;4;918;75476209;G;Minor;63;https://i.scdn.co/image/ab67616d0000b27317f56db9be0ac58807c82899
478;Right On;Lil Baby;1;2022;4;1116;101780047;D;Major;70;https://i.scdn.co/image/ab67616d0000b2736c6827c3fb94b95e5ff4a4aa
479;That's Hilarious;Charlie Puth;1;2022;4;686;146363130;F#;Major;71;https://i.scdn.co/image/ab67616d0000b273a3b39c1651a617bb09800fd8
480;Still Life;BIGBANG;1;2022;4;181;53909146;G#;Major;68;https://i.scdn.co/image/ab67616d0000b273eb136d1be54b1ef8273c0699
481;About Damn Time;Lizzo;1;2022;4;9021;723894473;A#;Minor;84;https://i.scdn.co/image/ab67616d0000b273b817e721691aff3d67f26c04
482;That That (prod. & feat. SUGA of BTS);PSY, Suga;2;2022;4;802;212109195;E;Major;91;https://i.scdn.co/image/ab67616d0000b273b5c128b71507ef309ff4912e
483;In The Stars;Benson Boone;1;2022;4;2224;382199619;A#;Major;36;https://i.scdn.co/image/ab67616d0000b273786e4e2c43c2897fafabbfb6
484;Thousand Miles;The Kid Laroi;1;2022;4;2050;244741137;G;Major;38;https://i.scdn.co/image/ab67616d0000b27386322307ddfb6e9c87b82d39
485;PUFFIN ON ZOOTIEZ;Future;1;2022;4;2350;254218729;G#;Major;88;https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214
486;Beautiful Girl;Luciano;1;2022;4;710;160035717;B;Minor;84;https://i.scdn.co/image/ab67616d0000b2731471ae084d0835cfc320fa6a
487;TUS Lï¿½ï¿½GR;Sech, Mora;2;2022;4;1308;184622518;C#;Major;68;Not Found
488;Honest (feat. Don Toliver);Justin Bieber, Don Toliver;2;2022;4;1351;106919680;G#;Minor;82;https://i.scdn.co/image/ab67616d0000b27377f7f8553ace10f4d9347872
489;ZOOM;Jessi;1;2022;4;608;136996305;F#;Major;87;https://i.scdn.co/image/ab67616d0000b273c4197378ef8cb88888716bca
490;With you;HA SUNG WOON, Jimin;2;2022;4;343;240580042;D#;Major;53;Not Found
491;I Ain't Worried;OneRepublic;1;2022;5;8431;1085685420;;Major;71;https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
492;La Bachata;Manuel Turizo;1;2022;5;6804;1214083358;G;Minor;84;https://i.scdn.co/image/ab67616d0000b273c9f744b0d62da795bc21d04a
493;Me Porto Bonito;Chencho Corleone, Bad Bunny;2;2022;5;8870;1440757818;C#;Minor;91;Not Found
494;Ojitos Lindos;Bomba Estï¿½ï¿½reo, Bad B;2;2022;5;6135;1133865788;D#;Minor;65;Not Found
495;Titi Me Preguntï¿;Bad Bunny;1;2022;5;9037;1264310836;F;Minor;65;Not Found
496;Efecto;Bad Bunny;1;2022;5;4004;1047480053;G;Minor;80;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
497;Late Night Talking;Harry Styles;1;2022;5;7461;743693613;A#;Major;71;https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
498;You Proof;Morgan Wallen;1;2022;5;2128;367814306;A;Major;73;https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
499;Kahani Suno 2.0;Kaifi Khalil;1;2022;5;162;156777415;B;Major;58;https://i.scdn.co/image/ab67616d0000b2734697d4ee22b3f63c17a3b9ec
500;Thought You Should Know;Morgan Wallen;1;2022;5;968;203221468;F#;Major;53;https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
501;Neverita;Bad Bunny;1;2022;5;2590;671365962;A#;Major;88;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
502;Moscow Mule;Bad Bunny;1;2022;5;4572;909001996;F;Minor;80;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
503;Tarot;Bad Bunny, Jhay Cortez;2;2022;5;2482;608228647;B;Minor;80;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
504;Party;Bad Bunny, Rauw Alejandro;2;2022;5;3185;614555082;A;Major;83;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
505;N95;Kendrick Lamar;1;2022;5;5542;301242089;D#;Minor;81;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
506;Die Hard;Kendrick Lamar, Blxst, Amanda Reifer;3;2022;5;4627;237351106;C#;Minor;78;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
507;Despuï¿½ï¿½s de la P;Bad Bunny;1;2022;5;2229;461558540;F;Major;56;Not Found
508;Un Ratito;Bad Bunny;1;2022;5;1112;417230415;;Minor;79;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
509;United In Grief;Kendrick Lamar;1;2022;5;2575;156898322;G#;Major;52;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
510;Father Time (feat. Sampha);Kendrick Lamar, Sampha;2;2022;5;3107;127309180;A#;Minor;55;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
511;Yo No Soy Celoso;Bad Bunny;1;2022;5;1179;313113297;;Major;87;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
512;Rich Spirit;Kendrick Lamar;1;2022;5;3486;173702135;A#;Minor;85;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
513;Cooped Up (with Roddy Ricch);Post Malone, Roddy Ricch;2;2022;5;2942;271666301;;Major;50;https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97
514;Me Fui de Vacaciones;Bad Bunny;1;2022;5;1443;305650299;A#;Major;71;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
515;Silent Hill;Kendrick Lamar, Kodak Black;2;2022;5;3028;123216717;C#;Minor;92;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
516;La Corriente;Tony Dize, Bad Bunny;2;2022;5;1796;479655659;B;Minor;66;Not Found
517;Count Me Out;Kendrick Lamar;1;2022;5;2729;126191104;G;Major;78;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
518;Andrea;Buscabulla, Bad Bunny;2;2022;5;1195;344055883;C#;Minor;80;Not Found
519;Dos Mil 16;Bad Bunny;1;2022;5;892;338422004;C#;Major;82;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
520;We Cry Together;Kendrick Lamar, Taylour Paige;2;2022;5;1635;68895644;B;Major;65;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
521;Savior;Kendrick Lamar, Sam Dew, Baby Keem;3;2022;5;2291;86176890;G#;Major;61;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
522;Un Coco;Bad Bunny;1;2022;5;1029;403231558;B;Major;84;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
523;Otro Atardecer;Bad Bunny, The Marï¿½ï;2;2022;5;1681;319546754;D;Major;78;Not Found
524;Worldwide Steppers;Kendrick Lamar;1;2022;5;1480;61739839;A#;Minor;56;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
525;Aguacero;Bad Bunny;1;2022;5;829;283359161;F#;Minor;86;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
526;Purple Hearts;Kendrick Lamar, Ghostface Killah, Summer Walker;3;2022;5;2308;76831876;D#;Minor;57;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
527;Un Verano Sin Ti;Bad Bunny;1;2022;5;1004;283332261;F;Minor;50;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
528;Ensï¿½ï¿½ï¿½ï¿½ame ;Bad Bunny;1;2022;5;1112;279737940;G#;Major;81;Not Found
529;El Apagï¿½;Bad Bunny;1;2022;5;1209;212351890;G#;Major;63;Not Found
530;Dua Lipa;Jack Harlow;1;2022;5;1992;150500965;B;Major;83;https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb
531;Agosto;Bad Bunny;1;2022;5;897;246127838;C#;Minor;85;https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
532;Mr. Morale;Kendrick Lamar, Tanna Leone;2;2022;5;1860;58687425;A;Major;73;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
533;Rich - Interlude;Kendrick Lamar;1;2022;5;1103;41210087;G;Major;44;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
534;SUPERMODEL;Mï¿½ï¿½ne;1;2022;5;2265;231657891;G;Major;64;Not Found
535;Crown;Kendrick Lamar;1;2022;5;1493;42485571;C#;Minor;37;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
536;Auntie Diaries;Kendrick Lamar;1;2022;5;1545;37778188;G;Major;43;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
537;Mirror;Kendrick Lamar;1;2022;5;1929;53603447;E;Minor;66;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
538;Savior - Interlude;Kendrick Lamar;1;2022;5;1194;37091576;F;Minor;66;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
539;Mother I Sober (feat. Beth Gibbons of Portishead);Kendrick Lamar, Beth Gibbons;2;2022;5;1890;33381454;G#;Minor;49;https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
540;I Tried to Tell Y'all;Ugly Dray, Tesla Jnr;2;2022;5;1657;121077868;B;Major;71;Not Found
541;FEARLESS;LE SSERAFIM;1;2022;5;629;229497852;G;Major;86;https://i.scdn.co/image/ab67616d0000b2739030184114911536d5f77555
542;The Heart Part 5;Kendrick Lamar;1;2022;5;2939;71423324;G#;Minor;76;https://i.scdn.co/image/ab67616d0000b27389877ffdd584dc9b7168044b
543;This Love (Taylorï¿½ï¿½ï¿½s Ve;Taylor Swift;1;2022;5;1492;132171975;E;Major;47;Not Found
544;Music For a Sushi Restaurant;Harry Styles;1;2022;5;4449;334733572;B;Major;72;https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
545;Matilda;Harry Styles;1;2022;5;3218;366214458;D;Major;51;https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
546;Daylight;Harry Styles;1;2022;5;2775;290833204;;Major;69;https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
547;Vegas (From the Original Motion Picture Soundtrack ELVIS);Doja Cat;1;2022;5;4576;448500832;G#;Minor;80;https://i.scdn.co/image/ab67616d0000b273cada88daf56a282fb18ecf7f
548;Potion (with Dua Lipa & Young Thug);Calvin Harris, Dua Lipa, Young Thug;3;2022;5;3983;190625045;B;Minor;82;https://i.scdn.co/image/ab67616d0000b273210dbb988be90592f4e0a4bd
549;Little Freak;Harry Styles;1;2022;5;2302;273194684;D#;Major;56;https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
550;La Llevo Al Cielo (Ft. ï¿½ï¿½engo F;Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone;4;2022;5;3559;333146475;A;Minor;80;Not Found
551;True Love;Kanye West, XXXTENTACION;2;2022;5;2129;194902696;F;Minor;71;https://i.scdn.co/image/ab67616d0000b273f52f6a4706fea3bde44467c3
552;Satellite;Harry Styles;1;2022;5;3291;311482393;;Major;58;https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
553;Love Of My Life;Harry Styles;1;2022;5;1933;233671263;G;Major;56;https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
